zcr,rmse,energy,spectral_centroid,spectral_bandwidth,spectral_flatness,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
0.10822017609126984,0.28398135,3151.4565,1415.565819412519,1387.1616500229031,0.0016261172,2362.4751984126983,-184.56421,118.18796,45.999153,3.8923,-16.655632,-4.143596,-43.337406,1.7489793,-24.463957,-12.403773,-18.466866,-11.59476,0.28109905,real
0.13516865079365079,0.32041395,3929.642,1605.2979894402224,1503.0218357404742,0.0076422445,2796.0069444444443,-125.23707,106.88912,28.96691,10.395346,-2.25816,26.254478,-35.642826,0.9862975,-30.185734,8.058586,-22.838934,-14.618762,-1.662622,real
0.06381758432539683,0.23939843,2091.7827,886.7027125149503,1069.9105351987398,0.002640141,1372.6438492063492,-166.75917,164.67665,14.770827,-9.455453,-23.77891,14.889253,-36.95143,1.5182856,-30.282501,-10.421697,-11.695708,-15.767724,-5.6117363,real
0.07190910218253968,0.16225648,1337.3987,1113.480834656333,1392.1110713300013,0.0041934554,2104.5386904761904,-272.272,118.71806,59.29864,30.867252,2.7078152,20.101034,-20.944061,1.6501266,-24.365137,-6.0131493,-17.8237,-11.677486,-5.9763064,real
0.12400018601190477,0.2032914,1680.3035,1515.15489896336,1391.7193183597544,0.0360005,2742.311507936508,-187.22066,107.708145,17.774849,5.2946663,-39.085346,11.688903,-32.277737,-4.6990476,-17.27089,-8.678406,-21.42685,-8.701316,3.7358968,real
0.0938507564484127,0.18067554,1445.8097,1222.0046031961251,1030.0099823188218,0.16172574,2180.4315476190477,-237.6663,104.103424,8.821701,22.27251,-26.141497,-1.9435995,-29.538164,-2.78903,-23.624283,-15.338296,-12.624519,-9.4197855,2.1695652,real
0.1534365699404762,0.48522875,8974.666,1698.2914176590937,1504.974821950771,0.009558628,2957.465277777778,-31.805555,98.593575,4.919561,16.193205,-14.856935,13.9134245,-20.600792,13.331819,-24.621546,2.6607094,-15.109594,-4.5033298,-9.839696,real
0.15607173859126985,0.1925275,1474.0259,1695.5556582315614,1434.1610138396502,0.0052496814,2892.6091269841268,-196.27438,98.91424,16.265627,1.1321601,-16.874958,7.9379573,-45.06101,-6.9243646,-17.528881,-7.431143,-22.167185,-4.366847,3.0435157,real
0.16796099950396826,0.20562777,1823.7856,1815.961208184532,1480.1992328620097,0.007180055,3092.8819444444443,-196.72672,98.32594,35.53516,15.438865,-24.22846,-1.4930892,-41.87631,2.966542,-23.80225,-4.794237,-24.916197,-6.560362,5.024129,real
0.0823025173611111,0.23441198,2391.247,1105.5015922153136,1328.41876334168,0.003510526,1958.705357142857,-204.26668,133.52357,52.802876,24.273815,5.03191,13.5258255,-27.307087,7.3160505,-27.038877,-5.0741854,-20.766401,-12.938449,-5.1268377,real
0.050657242063492064,0.26040488,2620.361,782.7133270408361,973.265712665889,0.00298457,1364.5833333333333,-184.17123,158.5006,6.8765597,14.893092,-12.854037,2.7085586,-6.0660243,-11.5024,-22.208471,-6.791918,-22.783371,-14.607076,-5.261346,real
0.1396639384920635,0.12508965,671.2289,1615.140335774133,1149.5851410906869,0.009975442,2669.5188492063494,-185.23729,131.18437,-36.579395,5.7594314,-12.340921,-8.596143,-37.028248,7.2300367,-22.397497,2.140883,-10.275807,-9.66741,3.8712435,real
0.12280660962301587,0.22114626,2829.5432,1310.7387047591965,1156.1556283784655,0.177871,2328.621031746032,-210.63849,88.63152,17.412056,-11.24179,-10.541729,2.4672601,-32.028294,-0.7714893,-16.108046,-4.5411854,-18.657667,-10.02758,-0.4377744,real
0.062329489087301584,0.3506071,5251.1367,1210.8314752508645,1501.2126830034242,0.004105104,2356.026785714286,-114.958206,120.74688,23.253109,13.355484,-1.3538158,10.92305,-22.486658,1.4571933,-23.156235,-5.925124,-21.55053,-6.2076974,-6.154865,real
0.15996248759920634,0.2179018,1939.9391,1633.006880244221,1502.2793049292288,0.006183781,2918.8988095238096,-169.15492,106.645615,38.27566,20.47604,-30.188301,15.11473,-23.37121,-10.371624,-19.489985,1.0549082,-27.569788,-1.7369246,-8.686029,real
0.06367807539682539,0.25427344,2937.3643,1080.325181533954,1332.6016245146727,0.0023605225,2149.3055555555557,-172.06322,119.039085,17.994162,11.945322,-28.097918,-7.4244027,-32.29334,-6.412772,-17.310503,-5.101384,-23.3881,-14.689885,0.44023833,real
0.11207992311507936,0.17229661,1180.3794,1617.421548813066,1530.8809499829008,0.0064516985,3248.0158730158732,-171.35315,103.758484,-15.244362,25.26515,-20.032045,18.34891,-42.867523,7.7587137,-24.26511,-0.5609249,-17.242193,-12.039062,4.0248694,real
0.07166883680555555,0.21835937,2277.8413,946.8293784145975,1016.5662082993166,0.13168101,1732.8869047619048,-216.71214,111.22777,3.7274075,6.436728,-26.033775,0.0051454967,-24.200241,-6.453532,-12.913028,-12.312843,-14.606162,-12.101352,-0.26524135,real
0.12889849950396826,0.15968458,1178.1626,1806.5776645249648,1775.9855354415397,0.011590015,3842.6339285714284,-158.88982,91.36159,10.80784,41.089714,-8.778195,38.7648,-33.081875,9.954236,-28.574741,8.397952,-24.88711,-3.9937732,-3.5650043,real
0.1361297123015873,0.23724101,2348.779,1409.1644605195643,1308.622729062004,0.0051015527,2467.0138888888887,-140.26773,124.51921,7.131942,30.624495,-10.927776,18.619268,-41.543446,-0.17008539,-20.926432,-4.4060874,-23.681248,-16.686605,-4.1338253,real
0.11235894097222222,0.31355906,3644.4253,1457.8358695114819,1488.2945328279486,0.0034047195,2821.9246031746034,-153.8082,102.696945,17.486757,9.309042,-29.818188,-5.0418234,-35.583916,2.4303894,-28.014387,-11.608078,-21.253767,-15.850129,4.4048157,real
0.26994202628968256,0.14126545,953.72266,2932.868892143486,1758.0692469979042,0.020175891,4977.9265873015875,-155.08278,40.97129,30.03981,23.153866,-23.442963,29.982258,-37.159264,15.035192,-31.831959,8.942334,-26.475985,-1.5500257,-6.053552,real
0.11795479910714286,0.13335533,1064.9702,1787.932657296813,1872.2614842004566,0.016007733,4118.923611111111,-136.77586,99.26287,11.442114,3.0619938,-11.551213,27.771658,-31.258837,11.535913,-25.711687,-0.6334422,-22.93413,-7.773626,-3.8415518,real
0.11724950396825397,0.25550824,2674.2678,1329.0287840819458,1337.0990736125962,0.003415239,2416.6666666666665,-180.06061,107.4483,34.40866,32.67401,-30.069942,-6.5392475,-25.79249,-3.5454767,-29.903131,-11.361782,-19.960342,-10.642215,-3.3674884,real
0.12694537450396826,0.2701361,3085.0886,1419.9153830526338,1345.9989555614209,0.0040652407,2528.1498015873017,-169.24977,116.36714,28.117556,0.4085011,-29.011438,-8.817768,-33.13622,-3.65097,-22.147076,-9.904601,-16.472635,-5.020712,-1.8302404,real
0.13320777529761904,0.1865158,1841.6632,1491.7596878296206,1375.773672893542,0.06866348,2522.5694444444443,-218.79912,101.264,54.174606,26.152426,-4.340494,21.240717,-26.440445,5.0050225,-23.024698,0.110444404,-19.106794,-13.100822,-6.7596803,real
0.1572808159722222,0.2390662,2317.8228,1941.430013883694,1731.5606195377031,0.010120923,3834.3253968253966,-101.67262,81.71594,3.3503892,10.917616,-25.33922,17.12159,-46.890465,4.4777837,-27.06189,7.5554695,-22.781805,-2.9271379,-10.862479,real
0.0814577132936508,0.2868996,3178.2495,1038.7744470440277,1238.088014662801,0.00264608,2004.7123015873017,-145.11868,133.89442,9.135273,26.620985,0.6828335,-3.4779062,-40.22216,-15.306555,-32.33655,-12.93962,-20.844463,-0.4075217,1.6189042,real
0.05236235119047619,0.2683922,3206.2202,858.7512937524982,1150.7778668261592,0.0014017022,1553.6954365079366,-188.59714,137.70291,15.031614,14.762643,-5.7987127,-4.8011966,-21.520851,-5.201416,-22.94815,-5.523286,-17.893066,-14.394138,-6.0656347,real
0.0993381076388889,0.40636474,6086.5215,1312.4378387446789,1370.2459412445062,0.005867328,2237.3511904761904,-113.734024,116.46672,21.199816,12.513136,-2.7615635,10.62283,-24.330948,2.6153584,-27.227917,-0.017493142,-21.318422,-1.3791417,-5.0869594,real
0.15128968253968253,0.154174,1033.3507,1728.6144228233902,1612.4322384633274,0.014166376,3230.902777777778,-191.48523,102.071815,24.187613,2.4342294,-26.0285,0.10908332,-45.458942,-7.012279,-20.802948,1.9914947,-22.958893,-7.590188,4.4354978,real
0.09567212301587301,0.26300898,2865.0405,1349.089622883867,1360.3277432443722,0.004284437,2470.9821428571427,-142.52036,124.52481,23.619972,31.756151,-7.9662433,14.844772,-28.833712,1.2590426,-22.078714,-9.430571,-13.012826,-13.827402,0.7824487,real
0.07961309523809523,0.32690847,3914.6523,1108.8988945202248,1322.4622730488097,0.0055553275,1888.2688492063492,-143.85623,116.43967,25.195753,33.32785,7.0187135,12.39792,-30.877825,-8.93049,-30.20434,-3.5963228,-22.47867,-5.3320756,-7.732121,real
0.11325024801587301,0.15297303,1063.6361,1320.9248533633363,1270.9334677839634,0.14745472,2626.7361111111113,-220.81914,82.52271,-6.0680037,33.71463,-22.087114,17.396305,-34.29945,-0.37590584,-18.926464,-5.1024747,-14.832105,-10.871518,3.6381958,real
0.06550719246031746,0.24186827,2410.5266,975.8743757809007,1106.2727351399135,0.0045533893,1794.0228174603174,-170.79823,141.46101,-6.75051,20.512432,-8.915369,-0.8987627,-14.926945,-9.521969,-18.055176,-3.3584437,-18.586906,-7.9977713,-8.216273,real
0.09128534226190477,0.22510132,2182.4917,997.2976739570192,1142.5551125851323,0.003528236,1710.1934523809523,-207.32945,151.6956,36.69338,-5.5152135,0.40319997,0.3092888,-35.2472,-8.172955,-26.831123,-7.3795357,-14.038778,-10.680961,-8.135096,real
0.1380828373015873,0.23184864,2118.7166,1624.8685037514488,1418.5496373486817,0.0032248518,2938.7400793650795,-180.41061,99.81563,19.914728,19.041262,-12.335854,-2.5058515,-47.232582,-1.975653,-17.889553,-8.250424,-23.593636,-10.78122,5.2913094,real
0.09781901041666667,0.5158877,10532.313,1317.2314889899242,1428.7849586213442,0.004175553,2230.654761904762,-157.40076,93.7214,21.12446,14.911256,-2.517091,12.769202,-19.370605,6.029753,-17.13516,-2.4280999,-16.407019,-7.8940506,-9.993021,real
0.1882052951388889,0.19229105,1521.2158,2016.219497522345,1607.614174342175,0.008159781,3608.2589285714284,-207.22206,90.46125,52.674965,7.4109783,-18.540361,4.110163,-38.32243,-11.215305,-27.461905,-0.2777561,-19.987133,-10.648318,-1.5625224,real
0.12456597222222222,0.18617076,1394.0098,1630.734751665935,1546.205966524814,0.006502827,3161.9543650793653,-188.61612,101.41875,19.72529,20.229261,-28.124859,-8.778173,-36.669964,10.549821,-24.21421,-12.727563,-13.064629,-12.152865,4.3639083,real
0.08803788442460317,0.17145206,1424.9293,1245.094697108656,1432.535925558414,0.00973991,2410.9623015873017,-231.82368,108.375565,19.597054,24.749031,-13.5510025,6.3383064,-35.553913,-5.926305,-15.437656,-14.858283,-15.064337,-8.926454,6.336781,real
0.16985987103174602,0.19299671,1934.1437,1716.3496243386014,1290.2877947219813,0.14706475,2836.433531746032,-238.59756,80.233696,31.135471,9.3854265,-19.836157,5.7949266,-41.682865,1.0472631,-18.16357,-4.037034,-19.750957,-5.7865105,10.319774,real
0.1413845486111111,0.15757468,1223.0442,1551.140016550349,1196.1246639914623,0.17953578,2657.8621031746034,-237.56293,90.94131,9.896042,-5.2109227,-22.464886,-1.6535964,-31.917063,6.3982425,-22.483032,-2.1828356,-8.327425,-10.32867,7.786373,real
0.09036303323412699,0.42610428,7316.7944,1314.097872407737,1358.9980517633699,0.00728011,2271.5773809523807,-159.26152,100.99355,23.877924,23.363958,-10.898599,12.099843,-14.466885,0.12131573,-17.630453,-5.262093,-13.971863,-12.461719,-10.258873,real
0.053881448412698416,0.23657018,2773.5723,857.6638866647455,1204.8625286732724,0.018611908,1557.1676587301588,-227.72493,131.53009,38.371593,18.704178,0.20194219,13.83679,-14.931865,-1.2597435,-18.281542,-9.588044,-18.129646,-11.144115,-6.8953547,real
0.1051664806547619,0.17711817,1273.5652,1404.7232035808631,1395.655254404642,0.023057865,2583.7053571428573,-192.49864,108.373726,20.082993,28.927832,-20.446674,5.923944,-42.258167,-10.064625,-30.091814,-10.8527,-11.341415,-17.19269,1.7697371,real
0.09487382192460317,0.17681026,1273.9479,1277.190373534658,1349.6475883767469,0.0027788496,2423.2390873015875,-176.75673,129.39775,8.132546,2.6712909,-38.213562,-6.820563,-30.485798,11.817448,-23.935432,-10.80535,-15.04617,-11.528812,15.02653,real
0.11328900049603174,0.19241406,1753.1643,1350.3542357437386,1436.0094058726283,0.006912009,2470.8581349206347,-201.07472,113.256676,22.75849,12.995553,-20.07605,-8.181756,-27.713343,1.8496433,-22.589518,-6.2553186,-18.23454,-12.972128,2.831502,real
0.13480437748015872,0.18603593,1733.6935,1517.156213107674,1242.1060918760475,0.003236277,2430.3075396825398,-225.56467,112.768974,14.317652,2.9775448,-17.05599,-7.779613,-27.028872,4.27527,-22.191673,-7.1239758,-6.3316936,-11.64155,5.039728,real
0.13654048859126985,0.2752986,2763.4827,1388.6716079853531,1316.1432890653327,0.001984697,2203.249007936508,-195.79231,118.15439,42.778168,16.343828,-12.591954,-10.2329445,-44.131413,-2.657213,-35.98137,-16.300629,-18.71864,-15.251523,9.446471,real
0.1859809027777778,0.13676654,954.1035,2207.886450339071,1835.5799147158966,0.01162201,4436.631944444444,-183.51003,74.013245,8.7515955,6.880817,-17.966427,19.309353,-48.170372,16.345974,-26.268667,9.930078,-21.648565,-8.434347,-4.910258,real
0.14985584077380953,0.29797146,4205.8203,1777.7676414463465,1603.4336563207303,0.023461178,3247.7678571428573,-149.91364,89.118866,17.371553,18.467934,-3.5675108,0.88786423,-34.43704,6.5117183,-32.61809,-6.4897594,-24.941454,-11.937062,-2.1497583,real
0.0671968005952381,0.23795499,2090.157,875.0899469368105,1033.9092578960829,0.0021868744,1484.0029761904761,-192.71643,151.99828,6.4937735,-0.35628316,-27.33024,-2.6419544,-36.02926,-8.792195,-9.850144,-19.300245,-17.047338,-4.154176,-8.206741,real
0.08062841021825397,0.2661232,2764.939,1190.5850214888214,1314.8746636233332,0.0022017504,2145.5853174603176,-168.91795,123.82474,21.986113,9.003249,-34.96598,-0.45975843,-42.18208,-6.9661436,-13.215727,-12.427411,-18.456444,-11.195955,1.3430326,real
0.1353546626984127,0.41056103,6630.0137,1559.9116761513656,1377.7550151116868,0.009794823,2678.3234126984125,-130.43617,94.61338,14.567174,23.138895,-10.189029,11.31156,-13.526435,8.812539,-17.549402,-3.1015584,-22.011435,-9.632564,-9.59512,real
0.17816065228174602,0.26429543,2761.9807,1799.6134287498433,1478.200913448673,0.004899442,2946.5525793650795,-173.68733,93.44273,35.80185,4.5988193,-32.748238,1.0085231,-44.306652,-0.9921852,-21.046267,-6.9827404,-19.314903,-7.369187,-2.729245,real
0.11462208581349206,0.22110726,2131.4565,1358.5020633012757,1259.486762063709,0.005544083,2650.4216269841268,-174.99033,120.67467,-1.9760474,7.8971944,-25.04891,-0.72567254,-38.990986,-4.560395,-17.012463,-14.732841,-11.848893,-17.937601,5.2466865,real
0.08574373759920635,0.20397276,1877.0088,1260.6077409560733,1312.4244716071005,0.009385238,2424.6031746031745,-164.34541,127.1439,5.1392484,16.006401,-10.906202,7.9974184,-31.257301,3.4239213,-28.021332,-9.836225,-18.325045,-13.179911,2.748168,real
0.10231429811507936,0.33556265,4330.3584,1345.0362592217218,1336.7624559404273,0.005355321,2283.3581349206347,-127.299255,111.70356,29.588692,24.745975,-7.04475,20.065916,-27.862434,-4.36374,-26.345495,-8.512916,-21.245312,-6.5946765,-7.306676,real
0.05526103670634921,0.25217417,2248.7908,899.9055684421955,1129.525888340895,0.00051254587,1711.9295634920634,-205.93422,142.90294,18.724966,21.014963,-38.490578,14.302764,-39.38547,-18.455658,-15.810207,-12.47113,-11.529541,-19.987663,8.350156,real
0.10398065476190477,0.24750152,2411.1958,1401.9547696077243,1467.8843312398744,0.0038071007,2349.8263888888887,-185.22061,113.99491,28.06144,-4.076663,-10.363664,19.166317,-36.21856,4.149195,-21.422636,2.56895,-26.706278,-5.2204494,-5.5925407,real
0.07086278521825397,0.23387821,2608.5251,1004.586382720825,1204.5092920376894,0.035306446,1797.8670634920634,-227.09242,130.58693,49.2004,24.606054,3.8550727,12.727444,-22.171797,-1.1931393,-19.361061,-6.5947285,-21.02921,-12.008001,-4.6262555,real
0.0958891369047619,0.36341476,4966.7627,1307.326277308506,1248.0129616841723,0.00572937,2114.8313492063494,-109.357315,126.96484,4.990845,2.7610664,-0.36804658,9.411401,-35.9155,0.22407702,-23.365633,2.8902059,-17.359201,-9.996554,-5.876847,real
0.18487258184523808,0.18073507,1337.0234,1950.9890059989893,1708.8234534689018,0.0054340106,3714.1617063492063,-207.63303,85.40436,48.479984,25.19029,-27.607662,2.9173615,-42.851418,3.46271,-26.622543,-7.1823344,-16.83288,-14.176549,9.085716,real
0.12251984126984126,0.2027356,1583.4093,1558.7242744581429,1377.6524740350696,0.0058174,2741.5674603174602,-180.93976,110.312454,11.336238,9.6536455,-20.675226,2.5943666,-31.528978,-4.0437484,-21.409203,-8.077789,-21.649529,-11.454864,4.934776,real
0.17024739583333334,0.12663044,661.29193,1737.2409933588374,1366.2477406615405,0.0037110236,2869.2956349206347,-224.83546,108.15936,29.792873,17.972525,-40.588284,2.7917933,-30.755928,-3.3600125,-22.251728,-5.1820254,-10.352885,-12.999164,9.139629,real
0.17985026041666666,0.18740189,1290.4373,1783.7909517341604,1453.8853585543313,0.004797218,2973.9583333333335,-197.39206,107.633156,35.296227,2.8891814,-23.497982,6.1098356,-42.763977,3.2405374,-18.529678,-13.639918,-22.899956,-10.254935,-0.37706932,real
0.06227523561507937,0.3009275,3587.8882,898.2593570329833,1098.4640986662928,0.0023917197,1731.5228174603174,-141.11296,142.71948,-13.1673565,31.558239,-2.6746252,0.7161228,-17.225052,-13.326322,-26.410532,-11.57609,-18.870811,-11.620891,-7.2957006,real
0.07631913442460317,0.18274315,1528.2482,1647.5300330051791,1940.6442285330143,0.010212194,3891.9890873015875,-164.17934,90.871864,42.0414,25.361217,-8.650825,23.208725,-25.627758,11.184737,-25.774763,4.485758,-23.797226,-2.631738,-11.5672655,real
0.19508773561507936,0.19007203,1322.3113,2063.4194304170837,1570.713536757472,0.0037433016,3600.5704365079364,-190.69946,83.061806,42.13189,21.475758,-29.99508,1.3940675,-34.5608,3.6712742,-26.381437,-7.420194,-22.707088,-7.7545357,0.4626052,real
0.0978422619047619,0.3257284,4209.8545,1240.2282168764805,1241.3670546834576,0.010104564,2298.6111111111113,-120.11441,121.21494,1.4209695,33.24809,-18.67608,4.194376,-11.831395,-7.8005166,-21.399439,-5.0559874,-22.027643,-10.286891,-11.406062,real
0.1999782986111111,0.3247692,4813.2466,2073.8338807137434,1595.3585710424998,0.010332715,3435.6398809523807,-174.13881,74.24524,32.597836,21.037357,-6.9254293,10.524923,-20.817202,7.551387,-24.32937,-2.5924258,-18.658684,-5.361872,-8.939203,real
0.06793309771825397,0.27223977,2970.565,987.147132023047,1184.6795152251227,0.0037632375,1929.1914682539682,-157.58371,129.36414,-1.3093553,39.956173,-1.820521,0.75234777,-15.706341,-5.8861103,-20.877428,-10.628817,-21.977154,-9.849948,-11.317877,real
0.10307384672619048,0.20540231,1900.0795,1410.7474362185537,1478.3067479753172,0.003379149,2608.878968253968,-226.98909,101.5793,45.761112,30.187397,-21.099531,-10.302722,-37.256313,-8.387272,-21.054472,-2.3290193,-23.326824,-8.980108,-2.7359066,real
0.10563926091269842,0.15119529,1193.2896,1516.1705805748934,1479.8359137154328,0.012820318,2747.1478174603176,-237.29776,106.48296,23.181126,5.3025846,-21.618244,-3.8448896,-31.4659,6.4404087,-10.918654,-5.78174,-13.269255,-3.1304536,5.8089194,real
0.08789837549603174,0.2566339,2361.5654,1206.8625253145142,1371.5412340163887,0.004303239,2177.7033730158732,-132.84961,127.0755,6.406813,12.785254,1.6080586,10.039706,-37.039864,10.752945,-37.734715,-8.711308,-26.479502,-10.648558,-11.413904,real
0.12406994047619048,0.3000705,3495.7563,1400.1016460221224,1384.3067902421003,0.0102085555,2320.9325396825398,-134.50128,106.07691,32.46416,30.741972,-3.504608,7.4533305,-20.089003,-0.6530192,-39.253044,-8.236896,-17.425472,-7.3310933,-10.863951,real
0.10598803323412699,0.20644,1642.3448,1382.6332738695676,1392.677349821472,0.002657026,2395.5853174603176,-207.03868,114.28415,41.35198,20.119059,-27.871067,-3.8318686,-42.764866,3.0844588,-24.177263,-14.558677,-17.830608,-14.080515,1.4357675,real
0.0695529513888889,0.21780895,2556.9163,1013.002273466006,1048.018943544948,0.16576335,1879.2162698412699,-199.46234,105.79055,-1.3539515,11.446698,-8.551434,-1.6181673,-26.949661,-3.6776576,-12.573736,-6.473862,-12.975464,-5.8293633,-4.1851163,real
0.15287853422619047,0.20031479,1570.5507,1540.660002190927,1375.2345642639123,0.005461783,2703.000992063492,-194.27484,112.4074,29.47714,18.386261,-24.230017,-0.24646938,-40.27171,-7.843564,-26.167694,-8.342294,-16.923721,-9.800916,4.729921,real
0.13760230654761904,0.32437286,4089.024,1720.8984405162564,1517.337993583392,0.008686836,2933.407738095238,-160.6452,95.61816,27.040083,2.4817457,-17.691507,-5.041648,-48.312794,1.5045885,-25.29937,-9.324318,-16.74064,-10.516347,2.0776522,real
0.05502077132936508,0.3579687,4777.589,980.1453636519958,1175.2500036355195,0.0018448367,1519.469246031746,-138.62074,139.44928,16.40526,14.792808,5.2630644,-1.4825213,-34.7736,-8.033248,-22.289272,1.6046337,-26.217815,-5.285199,-5.387722,real
0.08555772569444445,0.20814785,2240.153,1217.4889464789653,1283.3290632115902,0.0062562544,2052.3313492063494,-249.88951,114.17029,50.43578,30.706802,6.5439773,12.959798,-15.959587,4.268353,-18.301516,-7.3216367,-16.909555,-12.094976,-6.0164027,real
0.1299370659722222,0.1803904,1544.4683,1474.4759307646007,1343.5609545213397,0.013370204,2650.1736111111113,-166.93271,121.35736,-4.315216,11.686468,-8.138075,14.067686,-21.44413,-4.5331583,-23.137169,-1.023896,-18.507975,-7.2535334,-7.389093,real
0.25961061507936506,0.24915478,2528.0955,2535.4984782928336,1739.6459351829008,0.0061472957,4417.286706349207,-164.66852,58.982323,58.366703,16.87473,-20.301891,-0.46688563,-46.916233,-0.19231606,-26.57249,-2.0036163,-20.913984,-10.541977,-2.0474224,real
0.08324807787698413,0.452845,7745.325,1004.2243088616189,1205.9794126452937,0.0019144093,1687.624007936508,-152.61661,128.45914,17.286665,5.045626,-7.986768,13.904745,-15.886685,2.368023,-16.162579,-8.565315,-16.414742,-11.256388,-10.201749,real
0.14189608134920634,0.35784364,4914.2344,1343.1995138539028,1335.402923203269,0.002160876,2359.747023809524,-123.372765,126.15574,15.571523,24.43675,-16.719774,20.207031,-43.886856,-3.7720172,-29.461294,-8.625467,-19.365772,-16.858982,4.1673775,real
0.1476159474206349,0.28741184,3657.439,1609.1594991503039,1488.0762186908453,0.015508189,2864.3353174603176,-117.36887,99.83941,14.704597,25.554586,0.03905145,11.759647,-27.104435,-3.6298187,-30.452131,3.6125536,-20.544266,-6.5563164,-3.5754526,real
0.13658699156746032,0.1951218,1512.4424,1539.289290745161,1372.946440142987,0.0051963544,2591.5178571428573,-203.12393,106.24179,38.360558,22.884108,-21.292355,9.581925,-43.72165,-7.3778005,-17.561295,-7.5978203,-23.231335,-10.088063,10.07107,real
0.13492838541666666,0.24650271,3058.2031,1649.0445880235166,1432.7594985116148,0.0083952835,2829.4890873015875,-194.39085,90.131516,26.41104,22.823336,-11.485814,-6.416256,-32.47187,-0.38428771,-13.579858,-14.743632,-21.27649,-4.5464845,-3.1797569,real
0.12639508928571427,0.2627929,2809.9727,1466.9282379317156,1386.455447768325,0.018981868,2577.876984126984,-157.85522,110.786354,6.689405,10.449714,-20.002312,4.2626944,-39.253918,0.9387442,-20.297495,1.1714119,-15.461416,-9.603002,-0.69148624,real
0.11955915178571429,0.24283412,2547.1333,1299.3963193356856,1459.897120681211,0.0058777235,2481.8948412698414,-171.68623,119.13695,48.70175,27.840076,-0.34757134,20.405973,-22.916786,6.658316,-23.83527,-4.1161933,-21.349516,-12.3806505,-8.105844,real
0.055586557539682536,0.23364685,2387.5283,929.0204543638771,1143.6123487856835,0.0019614075,1866.1954365079366,-223.66222,135.48006,21.928455,13.496573,-16.493385,-2.3443267,-30.192898,-18.408186,-11.494984,-8.788911,-21.840776,-9.167371,3.8304574,real
0.10419766865079365,0.22677103,2114.8796,1444.2838259120522,1433.1741156596765,0.00646862,2655.1339285714284,-182.77863,110.08036,25.69834,0.3595043,-31.203472,0.18184994,-35.524307,3.6285543,-22.17012,-9.663141,-14.749249,-11.379858,3.4500966,real
0.08351159474206349,0.21460311,2209.8127,1089.544176860695,1077.9365442797243,0.055745248,1870.4117063492063,-218.71912,131.89246,22.456821,9.56808,-16.75007,10.531201,-21.528557,-8.602588,-22.728224,-8.586923,-14.704836,-14.851927,-7.431781,real
0.04469711061507937,0.15046404,1089.0302,1020.4768814474716,1363.8472483957312,0.0014498029,1934.1517857142858,-190.87851,142.55493,10.49915,4.2276497,16.762049,20.20947,-15.3161955,10.560803,-31.077171,1.6157447,-13.123193,-12.578023,-8.279214,real
0.10601128472222222,0.17239267,1292.5924,1469.697690695535,1294.0815590843715,0.02083564,2878.2242063492063,-176.1361,104.531975,-27.773527,67.10154,-17.78466,8.12935,-21.202808,1.3635637,-4.77223,-9.69794,-11.953614,-13.621777,-0.64716136,real
0.08210875496031746,0.21119963,2570.638,1078.253862355296,1030.0324059511215,0.19758202,1936.8799603174602,-221.90114,95.38346,2.2337685,24.561451,2.509805,-7.0509195,-22.582193,-3.3044121,-18.559814,-7.926395,-16.71871,-5.2913256,-4.249255,real
0.2077365451388889,0.17711717,1271.0583,2081.394908352084,1520.971584976811,0.0055767824,3463.5416666666665,-186.39703,89.153946,27.675882,7.786334,-7.8721294,8.88242,-44.447712,-3.4790707,-25.863644,-0.67664886,-22.999046,-9.181985,5.8470235,real
0.12486049107142858,0.2878533,3082.3718,1300.441753220574,1276.7289546646944,0.006958274,2179.315476190476,-149.0992,127.66957,32.917137,12.294511,-4.32907,21.752148,-23.069584,-11.907814,-40.62312,-8.218296,-20.602163,-8.033876,-12.149993,real
0.060384114583333336,0.1546853,1226.869,997.895939966824,1182.8402587354935,0.002590066,1969.1220238095239,-214.45476,135.02322,-4.203155,22.625975,-5.760106,-10.641159,-11.853324,-10.368498,-10.859937,-1.4065973,-17.351456,-9.2771845,-0.41448697,real
0.10010540674603174,0.30900088,3840.9136,1198.707221636891,1284.9814177397675,0.004524189,2250.9920634920636,-114.90806,140.1535,7.539407,12.131468,-12.599083,-15.154322,-27.143015,-15.259612,-27.281113,-3.3798351,-19.246141,-6.7947865,-1.1758099,real
0.11285497271825397,0.1413987,929.92566,1295.028265939001,1250.2395570897645,0.0107827345,2387.8968253968255,-215.46333,129.46327,-0.45849252,38.184372,-5.476588,12.231934,-26.943386,-8.0833435,-23.33704,-7.400823,-21.279629,-4.2343273,-6.940481,real
0.14178757440476192,0.22829136,2098.357,1676.1461566652517,1540.5988812867465,0.007933009,3184.151785714286,-171.90643,101.317665,25.533722,12.124815,-22.674793,-1.8446596,-48.349472,-7.3891916,-19.272781,-2.131632,-20.99982,-15.07502,2.0724437,real
0.1740296378968254,0.173987,1341.5516,1746.390563617229,1443.8776749666386,0.011948064,2848.214285714286,-164.18172,105.743935,34.071594,13.816543,-2.711389,21.630146,-35.618168,-11.192556,-31.327536,1.808345,-22.994442,-6.2458797,-4.4734592,real
